timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Vapor Pressure Deficit [2 m],Basel Soil Moisture [0-7 cm down]
20160115T0500,1.9502454,0,75.830894,19.161337,244.39783,1.6340184,0.403
20160115T0600,1.7902454,0,72.918976,20.12461,243.43495,1.8100047,0.402
20160115T0700,1.7302454,0.1,71.770256,20.608229,242.98734,1.878675,0.402
20160115T0800,1.7602454,0.1,69.447174,20.63023,240.75117,2.0376577,0.401
20160115T0900,1.9502454,0,69.02265,20.316889,240.25513,2.0943089,0.4
20160115T1000,2.4102454,0,64.51514,22.702845,242.6223,2.4792829,0.399
20160115T1100,3.1202455,0,60.186142,24.675106,246.8014,2.9259233,0.398
20160115T1200,3.4702454,0,58.576927,23.540806,246.57132,3.1206326,0.397
20160115T1300,3.7202454,0,57.116177,22.66857,249.55045,3.2882838,0.396
20160115T1400,3.7202454,0,58.689636,18.86139,246.37064,3.1676326,0.396
20160115T1500,3.5402455,0,63.549965,16.45007,246.8014,2.7596183,0.395
20160115T1600,3.0402455,0,67.13686,16.62249,252.34988,2.4014373,0.394
20160115T1700,2.6902456,0,71.4956,14.33234,244.72229,2.0317235,0.394
20160115T1800,2.5202456,0.1,74.162186,15.716793,249.90477,1.8194785,0.393
20160115T1900,2.1902454,0.6,76.7243,15.646544,246.97452,1.600884,0.393
20160115T2000,1.7402455,0.9,82.282814,15.2947035,243.43495,1.1799169,0.392
20160115T2100,1.3202454,0.8,87.213135,14.48972,243.43495,0.826241,0.392
20160115T2200,1.0502454,0.4,89.191345,9.19939,239.42078,0.6849518,0.392
20160115T2300,1.1402454,0.2,89.52845,8.891343,238.24052,0.6679125,0.391
20160116T0000,1.1002455,0.2,91.11314,7.8954163,245.77226,0.5652027,0.391
20160116T0100,1.1902454,0.1,91.32139,6.8399997,270,0.555552,0.39
20160116T0200,1.1302454,0.1,90.649994,5.815978,291.8014,0.5959468,0.39
20160116T0300,0.9202454,0.2,92.780716,5.692099,304.69516,0.45321655,0.39
20160116T0400,0.8702454,0.2,92.37013,5.1919937,303.69006,0.4772644,0.389
20160116T0500,1.0202454,0.1,91.507286,4.896529,287.10272,0.53702545,0.389
20160116T0600,0.3302454,0.1,92.19067,4.32,270,0.46974945,0.389
20160116T0700,0.5102454,0,92.07006,4.1046314,254.74487,0.48327446,0.388
20160116T0800,1.0702454,0,88.41065,4.2136917,250.0169,0.7354865,0.388
20160116T0900,1.4602454,0,87.61431,6.0347,252.64598,0.8084245,0.388
20160116T1000,2.0402455,0,83.976234,4.802999,257.00537,1.0903363,0.387
20160116T1100,2.2602453,0,81.57853,6.4799995,270,1.2733693,0.387
20160116T1200,2.6802454,0,77.15506,8.12197,282.80426,1.627172,0.387
20160116T1300,2.9002452,0,74.512535,9.605998,282.99463,1.8440332,0.387
20160116T1400,3.0102453,0,73.55038,10.390226,284.03625,1.9286637,0.386
20160116T1500,2.7202454,0.1,76.14545,10.239453,280.1247,1.7039299,0.386
20160116T1600,2.1102452,0.4,79.773445,8.64,270,1.3832273,0.386
20160116T1700,1.6602454,0.4,82.08892,8.209263,254.74487,1.1859975,0.386
20160116T1800,1.6402454,0.1,80.28683,9.114471,260.90973,1.3034515,0.386
20160116T1900,1.4302454,0.1,83.33617,9.72,270,1.0853171,0.386
20160116T2000,1.6302454,0.2,82.87502,9.3669195,267.7974,1.1315045,0.385
20160116T2100,1.2002454,0,83.48785,8.707238,262.875,1.0577703,0.385
20160116T2200,0.9402454,0,81.9787,6.519877,276.34018,1.132988,0.385
20160116T2300,0.6702454,0,82.73272,6.489992,250.55997,1.06459,0.384
20160117T0000,0.77024543,0,80.68217,6.6087217,240.64226,1.1996651,0.384
20160117T0100,0.8202454,0,78.027664,6.297428,239.03625,1.3694572,0.384
20160117T0200,1.0902455,0,79.60225,6.193674,234.46233,1.2963572,0.384
20160117T0300,1.1302454,0.2,81.0408,5.6233797,230.19443,1.2084136,0.383
20160117T0400,1.0502454,0.2,83.15799,5.904439,232.43141,1.0672903,0.383
20160117T0500,0.97024536,0.3,85.01232,6.6185193,247.61987,0.9443097,0.383
20160117T0600,0.97024536,0.3,85.075165,9.028754,246.50143,0.94035053,0.382
20160117T0700,1.1302454,0.3,83.539536,11.043261,250.9744,1.0491505,0.382
20160117T0800,0.97024536,0.2,83.454765,11.659777,261.11935,1.0424452,0.382
20160117T0900,1.4402454,0.4,81.39076,11.013882,281.30994,1.212894,0.382
20160117T1000,1.0802454,0.2,81.93948,8.654986,286.92752,1.1469889,0.382
20160117T1100,1.1902454,0.1,80.69047,10.805998,299.98163,1.2360792,0.382
20160117T1200,1.4002454,0.1,75.16224,11.966954,316.21887,1.6141968,0.381
20160117T1300,1.4402454,0,69.58354,12.181624,325.84033,1.9824524,0.381
20160117T1400,1.0902455,0,64.1813,11.269782,333.43497,2.2764187,0.38
20160117T1500,0.3702454,0,66.49313,10.24578,341.56506,2.0213776,0.38
20160117T1600,-0.3897546,0,74.63626,6.2145634,349.992,1.4477549,0.38
20160117T1700,-1.7397546,0,82.92781,6.162207,353.29016,0.8824878,0.38
20160117T1800,-2.1797547,0,84.70648,2.9024127,352.875,0.7652221,0.379
20160117T1900,-2.9797544,0,87.27988,0.8049845,26.565033,0.59969425,0.379
20160117T2000,-3.979755,0,91.67248,1.484318,75.96376,0.3642578,0.379
20160117T2100,-4.769755,0,91.667786,3.6,89.99999,0.34335947,0.379
20160117T2200,-5.0497546,0,92.278564,3.2399998,89.99999,0.31150436,0.381
20160117T2300,-5.4897547,0,92.30942,4.452954,75.96376,0.30004644,0.381
20160118T0000,-5.5897546,0,91.73048,5.0528407,85.91438,0.32018304,0.381
20160118T0100,-5.7397547,0,90.0935,5.3999996,89.99999,0.37919784,0.381
20160118T0200,-6.209755,0,89.27222,5.771239,86.42367,0.39612746,0.38
20160118T0300,-6.6097546,0,88.598274,5.8048253,82.874985,0.40827465,0.38
20160118T0400,-6.3597546,0,87.800095,5.6920996,71.56504,0.44533134,0.38
20160118T0500,-6.3397546,0,87.66523,5.6920996,71.56504,0.4509461,0.38
20160118T0600,-6.1997547,0,86.52403,6.5693827,80.537674,0.4979868,0.38
20160118T0700,-5.7397547,0,85.24459,6.87779,83.99099,0.5648029,0.379
20160118T0800,-5.229755,0,82.69873,6.12,89.99999,0.68849945,0.379
20160118T0900,-4.1697545,0,79.84056,6.130579,93.366455,0.86927485,0.379
20160118T1000,-3.9897547,0,79.37825,6.638072,102.52881,0.9013467,0.379
20160118T1100,-3.4697547,0,76.39395,8.287822,124.38034,1.0728736,0.379
20160118T1200,-3.0097547,0,72.44378,6.4096174,128.15723,1.2962415,0.379
20160118T1300,-2.4797544,0,69.5823,5.634891,116.56505,1.4884562,0.379
20160118T1400,-2.3497548,0,67.53155,6.151683,110.556046,1.6042228,0.378
20160118T1500,-2.2897544,0,68.76653,6.151683,110.556046,1.550091,0.378
20160118T1600,-3.5397549,0,77.51458,5.4477882,97.59464,1.0165944,0.378
20160118T1700,-4.249755,0,80.511604,6.28713,103.24051,0.8352859,0.378
20160118T1800,-4.6097546,0,82.348976,6.28713,113.62937,0.7362392,0.377
20160118T1900,-4.5497546,0,81.78476,5.991594,122.73523,0.7632289,0.377
20160118T2000,-4.5297546,0,82.10645,5.3999996,126.869896,0.75088453,0.377
20160118T2100,-4.4897547,0,80.282104,5.3999996,126.869896,0.829947,0.377
20160118T2200,-4.0097547,0,78.33312,5.991594,122.73523,0.9456034,0.376
20160118T2300,-3.519755,0,76.740654,5.991594,122.73523,1.0531626,0.376
20160119T0000,-3.2997546,0,75.71972,5.0911684,135,1.1176541,0.376
20160119T0100,-3.2597547,0,72.727806,4.6938257,147.52881,1.2591379,0.376
20160119T0200,-3.1997547,0,74.74763,4.6102495,141.34018,1.1711276,0.375
20160119T0300,-3.0897546,0,74.71248,4.1046314,142.12502,1.1824374,0.375
20160119T0400,-3.0097547,0,76.36663,4.39436,145.00798,1.1117108,0.375
20160119T0500,-2.9497547,0,78.65094,4.6102495,141.34018,1.008764,0.375
20160119T0600,-2.7297544,0,77.01329,5.1165614,129.2894,1.1041026,0.374
20160119T0700,-2.6097546,0,78.834015,5.8603754,137.48955,1.0257704,0.374
20160119T0800,-2.3697548,0,79.30155,6.193674,144.46231,1.0211654,0.374
20160119T0900,-2.0197544,0,79.78877,5.1919937,146.30994,1.0233407,0.374
20160119T1000,-1.2697546,0,80.64847,3.8939953,123.69006,1.0355749,0.374
20160119T1100,-0.65975463,0,80.20391,3.219938,116.56505,1.1078658,0.373
20160119T1200,-0.4297546,0,80.54506,3.096837,125.537674,1.1072421,0.373
20160119T1300,-0.09975457,0,80.90248,2.3051248,128.6598,1.1133881,0.373
20160119T1400,-0.3797546,0,90.37296,2.3051248,128.6598,0.54991007,0.373
20160119T1500,-0.2697546,0,91.46137,2.5959969,123.69006,0.4916706,0.373
20160119T1600,-0.4397546,0,90.16604,4.39436,145.00798,0.55927324,0.373
20160119T1700,-0.77975464,0,93.96141,3.6,143.1301,0.33498573,0.372
20160119T1800,-0.3697546,0,92.88529,2.5455842,135,0.4066987,0.372
20160119T1900,-0.2597546,0,93.997955,2.0991426,120.96376,0.3458619,0.372
20160119T2000,-0.16975462,0.1,94.49054,1.8,126.869896,0.31956768,0.372
20160119T2100,-0.46975458,0.2,96.017334,1.9386592,111.80141,0.2260046,0.372
20160119T2200,-0.46975458,0.2,96.37195,3.0547013,44.999985,0.20588112,0.372
20160119T2300,-0.52975464,0.2,96.79612,3.319036,49.398697,0.18101501,0.371
20160120T0000,-0.3097546,0.2,96.025986,2.5959969,56.30993,0.22816467,0.371
20160120T0100,-0.28975457,0.1,95.956375,3.096837,54.46232,0.23250008,0.371
20160120T0200,-0.4397546,0,96.01896,3.396233,32.005356,0.226408,0.371
20160120T0300,-0.77975464,0,96.42714,4.198285,30.963745,0.19820166,0.371
20160120T0400,-0.9697546,0,95.77689,3.8268526,41.18593,0.2310319,0.371
20160120T0500,-1.2397546,0,95.33567,3.0547013,44.999985,0.25015783,0.371
20160120T0600,-1.5597545,0,95.245094,3.0547013,44.999985,0.24907541,0.37
20160120T0700,-1.7797545,0,95.08931,4.39436,55.007973,0.2530923,0.37
20160120T0800,-1.0797546,0,94.07975,3.6,53.130096,0.32127142,0.37
20160120T0900,-0.60975456,0,91.5668,3.0547013,44.999985,0.4736848,0.37
20160120T1000,0.010245383,0,85.77224,5.1919937,33.690063,0.8361521,0.371
20160120T1100,0.2602454,0,85.35972,4.5536795,18.434952,0.8761816,0.371
20160120T1200,0.8002454,0,81.9571,4.5536795,18.434952,1.1229243,0.37
20160120T1300,1.0502454,0,81.81342,4.829907,26.565033,1.1524963,0.37
20160120T1400,1.0002453,0,82.78193,3.7064266,29.05458,1.0871902,0.37
20160120T1500,0.77024543,0,89.293564,2.7416782,23.198593,0.66488457,0.37
20160120T1600,0.040245414,0,87.774414,4.896529,17.102722,0.720057,0.37
20160120T1700,0.34024543,0,86.13385,4.0249224,26.565033,0.83468723,0.37
20160120T1800,-0.9197546,0,89.38174,2.4149535,63.43495,0.5830245,0.37
20160120T1900,-1.8197545,0,91.32036,2.5455842,81.869896,0.44602013,0.369
20160120T2000,-2.2897544,0,91.89703,2.8799999,89.99999,0.40214348,0.369
20160120T2100,-2.4997544,0,91.325516,2.8799999,89.99999,0.42384577,0.369
20160120T2200,-2.1497545,0,91.49582,2.968636,75.96376,0.4264598,0.372
20160120T2300,-2.5897546,0,92.286896,3.319036,77.47118,0.3743577,0.372
20160121T0000,-2.9597545,0,92.95488,2.16,89.99999,0.33264065,0.372
20160121T0100,-3.0597544,0,93.51069,3.2599385,96.34019,0.3041191,0.372
20160121T0200,-3.0597544,0,93.58142,3.671294,101.30993,0.30080414,0.372
20160121T0300,-2.9997544,0,94.58071,3.7585104,106.69924,0.25511312,0.372
20160121T0400,-3.3397546,0,95.05899,4.0249224,100.30484,0.22676134,0.371
20160121T0500,-3.2997546,0,94.63122,4.379589,99.46232,0.2471323,0.371
20160121T0600,-3.3097544,0,92.85545,4.802999,102.99461,0.3286271,0.371
20160121T0700,-3.4297547,0,90.95978,5.1544156,102.09476,0.41210318,0.371
20160121T0800,-2.1497545,0,84.77501,4.68,89.99999,0.76348877,0.371
20160121T0900,-1.0597546,0,81.29548,3.9763298,84.805565,1.0165224,0.371
20160121T1000,-0.77975464,0,79.88155,4.3498964,65.55604,1.1160545,0.371
20160121T1100,0.4802454,0,75.66042,5.3517847,70.346176,1.4801049,0.37
20160121T1200,1.3402455,0,72.497925,5.692099,55.304832,1.7796464,0.37
20160121T1300,1.8802454,0,70.524216,6.193674,54.46232,1.9828186,0.369
20160121T1400,2.4502454,0,68.6219,5.991594,57.26477,2.1986156,0.369
20160121T1500,2.1502454,0,74.751526,4.8965297,36.027374,1.7316084,0.369
20160121T1600,-0.52975464,0,83.61061,7.8954163,24.227737,0.92597866,0.369
20160121T1700,-1.5097545,0,87.13205,7.289445,32.905228,0.67654943,0.369
20160121T1800,-2.2197547,0,90.25747,6.3690495,47.29059,0.48603058,0.368
20160121T1900,-2.6897545,0,91.3076,6.28713,66.37062,0.41876078,0.368
20160121T2000,-3.2497544,0,90.70139,6.519877,83.65981,0.4296317,0.368
20160121T2100,-3.2397547,0,89.81037,5.0911684,98.1301,0.4711523,0.368
20160121T2200,-2.2697544,0,88.0978,4.802999,102.99461,0.59157324,0.368
20160121T2300,-2.1297545,0,86.92362,4.6938257,122.47119,0.6567149,0.368
20160122T0000,-2.0497546,0,86.605675,3.8773184,111.80141,0.67668056,0.368
20160122T0100,-2.3197546,0,86.04754,3.7585104,106.69924,0.6909089,0.367
20160122T0200,-2.2997546,0,85.59448,4.1046314,127.874985,0.7144036,0.367
20160122T0300,-1.8897547,0,84.683235,4.1046314,142.12502,0.7830186,0.367
20160122T0400,-1.6497546,0,84.58907,5.00128,149.74356,0.80192566,0.367
20160122T0500,-1.9597546,0,85.705185,5.692099,145.30484,0.7270007,0.367
20160122T0600,-2.2497544,0,87.04021,6.297428,149.03624,0.6450949,0.367
20160122T0700,-2.3497548,0,87.357925,5.95906,154.98311,0.62462807,0.367
20160122T0800,-2.1797547,0,86.589035,5.6233797,140.19443,0.6710272,0.366
20160122T0900,-1.4497546,0,82.97199,5.8603754,137.48955,0.89923763,0.366
20160122T1000,-0.51975465,0,79.62535,5.634891,153.43495,1.1519828,0.366
20160122T1100,0.7602454,0,77.43564,7.0911775,156.0375,1.4002657,0.366
20160122T1200,1.8702455,0,75.75929,7.289444,159.77515,1.6294899,0.365
20160122T1300,2.8102455,0,73.455444,7.072878,165.25644,1.9082608,0.365
20160122T1400,3.4202452,0,73.41659,7.289444,159.77515,1.9956031,0.364
20160122T1500,2.8602452,0,77.98622,5.315336,151.69923,1.5881863,0.364
20160122T1600,0.6702454,0,88.36673,5.634891,153.43495,0.7172327,0.364
20160122T1700,-0.15975457,0,90.72963,6.297428,149.03624,0.53810596,0.364
20160122T1800,-0.4597546,0,92.124725,6.4096174,141.84277,0.44722557,0.364
20160122T1900,-0.24975461,0,90.72114,6.638072,139.3987,0.5350747,0.363
20160122T2000,0.16024542,0,87.98365,6.696387,143.74615,0.71393824,0.363
20160122T2100,0.4002454,0.1,87.81589,6.12,151.9275,0.73663616,0.364
20160122T2200,0.6702454,0,87.26505,5.4119864,176.18593,0.7851553,0.365
20160122T2300,1.7502455,0.6,87.775665,6.9899354,168.11134,0.814692,0.368
20160123T0000,2.2002454,0.5,91.01169,6.489992,160.55997,0.61865044,0.373
20160123T0100,2.6402454,0.4,92.50866,5.937272,165.96376,0.53206635,0.377
20160123T0200,3.1102452,0.2,92.610825,6.130579,176.63354,0.54264593,0.379
20160123T0300,3.6202455,0.1,93.64794,6.9899354,191.88866,0.48363972,0.379
20160123T0400,4.1902456,0.1,94.95907,7.386582,226.97495,0.39955282,0.38
20160123T0500,4.400245,0,96.53047,9.339208,242.44719,0.2790904,0.381
20160123T0600,4.400245,0,97.147,8.217153,241.18921,0.229496,0.381
20160123T0700,4.2902455,0.1,97.07412,6.193674,234.46233,0.23354673,0.382
20160123T0800,3.9702454,0,97.40673,5.6002855,225,0.20238733,0.382
20160123T0900,5.0102453,0,96.14889,5.6002855,225,0.32331085,0.382
20160123T1000,5.770245,0,90.67108,6.297428,210.96376,0.8257761,0.381
20160123T1100,6.5502453,0,86.566,5.6233797,219.80557,1.2551394,0.38
20160123T1200,7.170245,0,84.11908,5.8048253,240.25513,1.5484676,0.38
20160123T1300,7.6602454,0,80.99435,5.1919937,236.30994,1.9164457,0.379
20160123T1400,7.6802454,0,80.37282,4.8965297,233.97263,1.9818277,0.378
20160123T1500,7.3002453,0,83.31211,4.1046314,232.12502,1.641737,0.378
20160123T1600,6.230245,0,85.0742,1.5273507,135,1.3640146,0.377
20160123T1700,4.3102455,0,89.77237,1.8,89.99999,0.8175287,0.376
20160123T1800,1.7902454,0,93.59146,3.7585104,106.69924,0.42832518,0.376
20160123T1900,0.89024544,0,94.21425,3.8773184,111.80141,0.36243486,0.375
20160123T2000,1.5002453,0,92.75746,4.8965297,126.027374,0.4740882,0.375
20160123T2100,0.5402454,0,92.88754,5.495161,121.6075,0.43439817,0.375
20160123T2200,-0.009754598,0,94.50103,5.3999996,126.869896,0.32269955,0.374
20160123T2300,-0.48975456,0,94.60911,5.692099,124.69515,0.30547047,0.374
20160124T0000,-0.51975465,0,93.49435,6.8777895,132.8789,0.3678298,0.374
20160124T0100,-0.2697546,0,92.004486,6.696387,143.74615,0.46039724,0.373
20160124T0200,-0.5797546,0,91.63744,5.495161,148.3925,0.4707489,0.373
20160124T0300,-0.65975463,0,92.58738,5.3517847,137.72632,0.4148388,0.372
20160124T0400,-0.2697546,0,93.09927,6.638072,139.3987,0.397357,0.372
20160124T0500,-0.09975457,0,92.906395,6.763786,154.79887,0.413558,0.372
20160124T0600,0.3102454,0,94.175545,7.0911775,156.0375,0.34984636,0.372
20160124T0700,0.17024541,0,94.790924,6.297428,149.03624,0.3097167,0.371
20160124T0800,0.6702454,0,93.443825,7.10031,149.53445,0.40421152,0.371
20160124T0900,1.5602454,0,90.6235,6.725354,164.47589,0.61642885,0.371
20160124T1000,2.4202454,0,90.50495,6.162207,173.29016,0.6638808,0.373
20160124T1100,3.2502456,0.3,89.73617,7.208994,182.86241,0.7612772,0.373
20160124T1200,3.8902454,0,89.53998,6.130579,183.36646,0.81174326,0.373
20160124T1300,4.3502455,0.3,92.30693,5.4119864,176.18593,0.61666393,0.374
20160124T1400,5.1202455,0,86.95753,4.452954,165.96376,1.1033959,0.374
20160124T1500,5.7202454,0,83.6909,3.9763298,174.80557,1.4386396,0.374
20160124T1600,5.5302453,0,85.532684,4.1046314,164.74487,1.2594237,0.373
20160124T1700,4.690245,0,89.043495,4.5536795,161.56505,0.8994584,0.373
20160124T1800,4.4302454,0,88.82723,5.0142193,158.9625,0.90063715,0.373
20160124T1900,4.6402454,0,86.77893,4.829907,153.43495,1.0815687,0.372
20160124T2000,4.4502454,0,87.881996,3.7064266,150.94539,0.9782052,0.372
20160124T2100,4.1002455,0,89.62426,3.6,143.1301,0.8172064,0.372
20160124T2200,3.0102453,0,91.477036,4.072935,135,0.62148094,0.371
20160124T2300,2.4302454,0,90.768555,5.6233797,140.19443,0.64591074,0.371
20160125T0000,1.9402454,0,90.856415,5.692099,145.30484,0.61773443,0.371
20160125T0100,1.3702455,0,90.80483,5.1919937,146.30994,0.59630156,0.37
20160125T0200,1.1302454,0,91.18254,4.8965297,143.97263,0.5620036,0.37
20160125T0300,0.7902454,0,91.15223,5.3517847,137.72632,0.5502548,0.37
20160125T0400,0.77024543,0,89.75462,5.6233797,129.80557,0.6362524,0.369
20160125T0500,0.5402454,0,88.94114,5.3517847,132.27368,0.6754279,0.369
20160125T0600,0.5902454,0,88.94645,5.3517847,137.72632,0.67755413,0.369
20160125T0700,0.4502454,0,89.72249,5.6233797,140.19443,0.6236234,0.369
20160125T0800,0.9802454,0,88.20595,6.489992,146.30994,0.74362993,0.368
20160125T0900,3.0602455,0,86.40635,6.6087217,150.64224,0.9947524,0.368
20160125T1000,5.5502453,0,78.22468,5.95906,154.98311,1.8982477,0.368
20160125T1100,7.710245,0,70.796814,5.815978,158.1986,2.9548087,0.367
20160125T1200,9.850245,0,63.987118,5.4833565,156.8014,4.212855,0.367
20160125T1300,11.280245,0,58.935257,6.151683,159.44395,5.2857504,0.366
20160125T1400,12.100245,0,57.82552,6.151683,159.44395,5.7317204,0.366
20160125T1500,11.990245,0,62.933643,4.896529,162.89728,5.0010176,0.365
20160125T1600,8.400246,0,76.731705,5.0911684,171.8699,2.4677458,0.365
20160125T1700,5.8502455,0,84.42531,4.802999,167.00539,1.3863173,0.365
20160125T1800,4.670245,0,87.9683,4.829907,153.43495,0.98634195,0.365
20160125T1900,3.9702454,0,88.653465,5.0142193,158.9625,0.88552094,0.365
20160125T2000,3.3902454,0,89.169914,4.802999,167.00539,0.81128407,0.364
20160125T2100,3.2802453,0,87.691414,5.4477882,172.40535,0.9148817,0.364
20160125T2200,2.8002453,0,87.44755,5.7599998,180,0.901741,0.364
20160125T2300,2.2602453,0,88.60335,5.0528407,175.91438,0.7877846,0.364
20160126T0000,2.0002456,0,89.744995,4.68,180,0.6958051,0.364
20160126T0100,2.0602455,0,88.84068,4.73506,171.25385,0.7604232,0.364
20160126T0200,2.1402454,0,88.97849,4.379589,170.53767,0.7553444,0.364
20160126T0300,1.8702455,0,89.14536,4.0249224,169.69516,0.72966194,0.363
20160126T0400,2.2202454,0,88.66361,4.379589,170.53767,0.78138113,0.363
20160126T0500,2.5902452,0,87.86941,5.8603754,169.38034,0.85850096,0.363
20160126T0600,2.8102455,0,87.512115,7.072878,165.25644,0.8977413,0.363
20160126T0700,2.6102452,0,89.35001,6.9527545,158.7495,0.75479126,0.363
20160126T0800,3.2402453,0,88.89807,7.24486,153.43495,0.8228555,0.363
20160126T0900,4.5602455,0,85.474434,7.628263,160.70996,1.1816378,0.363
20160126T1000,7.150245,0,78.99513,7.5599995,180,2.0452657,0.362
20160126T1100,9.500245,0,71.66894,8.473393,192.26477,3.2370377,0.362
20160126T1200,11.380245,0,65.25859,8.654986,196.92752,4.5016413,0.361
20160126T1300,12.890245,0,60.14162,8.905908,194.03624,5.7061872,0.361
20160126T1400,13.700245,0,58.524715,8.473393,192.26477,6.2608614,0.36
20160126T1500,13.660245,0,61.773567,6.162207,186.70984,5.755396,0.36
20160126T1600,11.420245,0,70.8619,6.12,180,3.7856321,0.36
20160126T1700,8.750245,0,80.64709,5.771239,176.42366,2.1018705,0.36
20160126T1800,7.380245,0,84.6791,6.162207,173.29016,1.5155468,0.36
20160126T1900,6.790245,0,86.349945,6.4799995,180,1.296608,0.359
20160126T2000,6.270245,0,87.51647,6.849467,183.01279,1.1439857,0.359
20160126T2100,5.7202454,0,88.39071,6.849467,183.01279,1.024066,0.359
20160126T2200,5.440245,0,89.68638,6.12,180,0.8922243,0.359
20160126T2300,4.9102454,0,90.53291,6.87779,173.991,0.7892494,0.359
20160127T0000,4.360245,0,91.9143,5.04,180,0.648592,0.359
20160127T0100,4.0002456,0,91.88609,4.6938252,184.39871,0.6345763,0.359
20160127T0200,4.1202455,0,91.96111,5.4119864,183.81407,0.63404465,0.359
20160127T0300,4.420245,0,91.39702,6.489992,183.17982,0.69299984,0.359
20160127T0400,4.750245,0,91.09975,6.162207,186.70984,0.7337308,0.359
20160127T0500,4.750245,0,91.22928,6.130579,183.36646,0.7230525,0.359
20160127T0600,5.1202455,0,90.93702,6.87779,173.991,0.7667303,0.359
20160127T0700,5.270245,0,91.27184,7.69592,169.2157,0.74617386,0.359
20160127T0800,5.6802454,0,90.40793,8.4042845,170.13419,0.84377575,0.359
20160127T0900,6.7402453,0,87.87437,8.350138,172.56859,1.1478424,0.358
